,City,Country,Country ISO3,Latitude,Longitude,Population,Input Data Source,Year of Data Collection,Waste Generation Rate (tons/year),Waste Generation Rate per Capita (kg/person/day),Waste Components: Food (%),Waste Components: Green (%),Waste Components: Wood (%),Waste Components: Paper and Cardboard (%),Waste Components: Textiles (%),Waste Components: Plastic (%),Waste Components: Metal (%),Waste Components: Glass (%),Waste Components: Rubber/Leather (%),Waste Components: Other (%),Diversons: Compost (%),Diversons: Anaerobic Digestion (%),Diversons: Incineration (%),Diversons: Recycling (%),Emissions Source,Year Emissions,Emissions: Food (tons CH4/year),Emissions: Green (tons CH4/year),Emissions: Wood (tons CH4/year),Emissions: Paper and Cardboard (tons CH4/year),Emissions: Textiles (tons CH4/year),Emissions: Total (tons CH4/year),Emissions per Capita (kg CH4/person/year),Percentile: Emissions per Capita (%),Population Growth Rate: Historic (%),Population Growth Rate: Future (%),Average Annual Precipitation (mm/year),Percent of Waste to Landfills with Gas Capture (%),Percent of Waste to Landfills without Gas Capture (%),Percent of Waste to Dumpsites (%),Diversion Components: Composted Food (% of Total Composted),Diversion Components: Composted Green (% of Total Composted),Diversion Components: Composted Wood (% of Total Composted),Diversion Components: Composted Paper and Cardboard (% of Total Composted),Diversion Components: Anaerobically Digested Food (% of Total Digested),Diversion Components: Anaerobically Digested Green (% of Total Digested),Diversion Components: Anaerobically Digested Wood (% of Total Digested),Diversion Components: Anaerobically Digested Paper and Cardboard (% of Total Digested),Diversion Components: Incinerated Food (% of Total Incinerated),Diversion Components: Incinerated Green (% of Total Incinerated),Diversion Components: Incinerated Wood (% of Total Incinerated),Diversion Components: Incinerated Paper and Cardboard (% of Total Incinerated),Diversion Components: Incinerated Textiles (% of Total Incinerated),Diversion Components: Incinerated Plastic (% of Total Incinerated),Diversion Components: Incinerated Rubber/Leather (% of Total Incinerated),Diversion Components: Recycled Wood (% of Total Recycled),Diversion Components: Recycled Paper and Cardboard (% of Total Recycled),Diversion Components: Recycled Textiles (% of Total Recycled),Diversion Components: Recycled Plastic (% of Total Recycled),Diversion Components: Recycled Rubber/Leather (% of Total Recycled),Diversion Components: Recycled Metal (% of Total Recycled),Diversion Components: Recycled Glass (% of Total Recycled),Diversion Components: Recycled Other (% of Total Recycled),Diversion Masses: Composted Food (tons),Diversion Masses: Composted Green (tons),Diversion Masses: Composted Wood (tons),Diversion Masses: Composted Paper and Cardboard (tons),Diversion Masses: Anaerobically Digested Food (tons),Diversion Masses: Anaerobically Digested Green (tons),Diversion Masses: Anaerobically Digested Wood (tons),Diversion Masses: Anaerobically Digested Paper and Cardboard (tons),Diversion Masses: Incinerated Food (tons),Diversion Masses: Incinerated Green (tons),Diversion Masses: Incinerated Wood (tons),Diversion Masses: Incinerated Paper and Cardboard (tons),Diversion Masses: Incinerated Textiles (tons),Diversion Masses: Incinerated Plastic (tons),Diversion Masses: Incinerated Rubber/Leather (tons),Diversion Masses: Recycled Wood (tons),Diversion Masses: Recycled Paper and Cardboard (tons),Diversion Masses: Recycled Textiles (tons),Diversion Masses: Recycled Plastic (tons),Diversion Masses: Recycled Rubber/Leather (tons),Diversion Masses: Recycled Metal (tons),Diversion Masses: Recycled Glass (tons),Diversion Masses: Recycled Other (tons),Non Compostable Not Targeted Total (%),Precipitation Zone,k: Food,k: Green,k: Wood,k: Paper and Cardboard,k: Textiles,MEF: Compost,Fraction of Waste to Methane Capture Landfills (%),Methane Capture Efficiency (%)
5025,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2033,2908.301935274186,0.0,0.0,933.5552684750086,0.0,3841.8572037491945,3.83536010373347,34.584450402144775,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5026,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2034,2982.054859925328,0.0,0.0,962.452196518526,0.0,3944.5070564438543,3.937836361647224,34.584450402144775,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5027,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2035,3057.3652980320267,0.0,0.0,991.8622392907675,0.0,4049.2275373227935,4.042379746033014,34.316353887399465,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5028,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2036,3134.316522085513,0.0,0.0,1021.805308943757,0.0,4156.12183102927,4.149093267034913,34.316353887399465,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5029,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2037,3212.9865130080216,0.0,0.0,1052.30155708045,0.0,4265.288070088472,4.258074891222741,34.852546916890084,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5030,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2038,3293.449040740008,0.0,0.0,1083.3713896815457,0.0,4376.820430421553,4.369418635253434,35.388739946380696,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5031,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2039,3375.7745720020503,0.0,0.0,1115.0354820845023,0.0,4490.810054086553,4.483215487051488,35.924932975871315,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5032,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2040,3460.031033829326,0.0,0.0,1147.3147940272952,0.0,4607.34582785662,4.5995541830705,36.193029490616624,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5033,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2041,3546.284456768835,0.0,0.0,1180.230584769364,0.0,4726.5150415382,4.718521865498046,35.924932975871315,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5034,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2042,3634.599517697349,0.0,0.0,1213.8044283021245,0.0,4848.403945999474,4.840204639340431,35.924932975871315,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5035,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2043,3725.03999893377,0.0,0.0,1248.058228661351,0.0,4973.098227595122,4.964688046045122,36.193029490616624,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5036,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2044,3817.6691775763416,0.0,0.0,1283.0142353536903,0.0,5100.683412930032,5.092057467579952,36.193029490616624,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5037,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2045,3912.550156703886,0.0,0.0,1318.6950589095302,0.0,5231.245215613416,5.222398472600831,36.193029490616624,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5038,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2046,4009.746148166573,0.0,0.0,1355.1236865743997,0.0,5364.869834740973,5.35579711442913,36.193029490616624,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5039,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2047,4109.320715093282,0.0,0.0,1392.323498151085,0.0,5501.644213244367,5.492340188964262,36.46112600536193,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5040,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2048,4211.337980907658,0.0,0.0,1430.3182820046193,0.0,5641.656262912277,5.632115459324182,37.26541554959786,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5041,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2049,4315.862810529966,0.0,0.0,1469.132251242314,0.0,5784.99506177228,5.775211852893479,37.53351206434317,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5042,Kota,India,IND,25.1737019,75.8574194,1001694.0,World Bank,2016,216504.0,0.5921585272903865,51.0,0.0,0.0,10.0,0.0,15.0,1.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0,SWEET Model,2050,4422.960968510629,0.0,0.0,1508.7900600810124,0.0,5931.751028591641,5.921719635529056,37.26541554959786,4.498231647470896,2.4793600876776845,719,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.10526315789474,0.0,0.0,13.157894736842104,0.0,19.73684210526316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Moderately Dry,0.18,0.09,0.018,0.036,0.036,0.0042438549999999,0.0,60.0
5043,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2010,722.2160526848604,0.0,0.0,195.13645389023915,20.71126348002232,938.063770055122,2.173657822910191,40.21447721179624,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5044,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2011,751.35209409799,0.0,0.0,203.09675738998243,21.556192917384067,976.0050444053564,2.261574391522283,40.48257372654155,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5045,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2012,781.6635578600199,0.0,0.0,211.37225051714825,22.4345745420074,1015.4703829191756,2.353022483360774,39.94638069705093,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5046,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2013,813.1978635207415,0.0,0.0,219.97605104033963,23.347800791714075,1056.5217153527951,2.4481456005023525,40.21447721179624,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5047,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2014,846.0043436530715,0.0,0.0,228.92177874035215,24.29731737912319,1099.2234397725467,2.547092964529954,40.48257372654155,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5048,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2015,880.1343210301848,0.0,0.0,238.2235775009836,25.284625636930592,1143.6425241680988,2.6500197519883653,40.75067024128686,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5049,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2016,915.6411889158773,0.0,0.0,247.89613816675973,26.311284944549367,1189.8486120271862,2.75708733901934,41.01876675603217,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
5050,Kozhikode,India,IND,11.2450558,75.7754716,431560.0,World Bank,2016,109500.0,0.6951524701084438,65.96806387225548,0.0,0.0,9.181636726546904,1.1976047904191618,6.986027944111776,0.8982035928143712,1.497005988023952,0.3992015968063871,13.872255489021956,25.0,0.0,0.0,0.0,SWEET Model,2017,952.4868604671198,0.0,0.0,257.9430292931389,27.37891524028984,1237.8088050005483,2.868219494393708,41.01876675603217,4.034255570663214,3.0268284312531923,3119,0.0,0.0,100.0,87.78220451527224,0.0,0.0,12.217795484727755,0.0,0.0,0.0,0.0,78.78426698450536,0.0,0.0,10.96543504171633,1.4302741358760431,8.34326579261025,0.4767580452920142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21212.095697211156,0.0,0.0,2648.940239043825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,Very Wet,0.4,0.17,0.035,0.07,0.07,0.0042438549999999,0.0,60.0
